employee_id,first_name,last_name,department,level,location,gender,hire_date,tenure_years,annual_base_salary,currency,performance_rating,comp_satisfaction_score,commission_eligible,sales_target_attainment_pct,sales_commission_base,retention_bonus_flag,spot_bonus_event,role_median_salary,pct_vs_role_median,market_benchmark_salary,pct_vs_market,attrition_risk_score,left_company,performance_bonus,sales_commission,retention_bonus,spot_bonus,total_bonus
EMP1117,Sheila,Wilson,Customer Support,Senior,Lagos,Female,2025-11-03,0.8,37400.0,USD,3.0,6.8,False,,,False,False,36600.0,2.2,40400.0,-7.4,40.1,0,897.6,0.0,0.0,0.0,897.6
EMP1118,Gregory,Estes,Sales,Lead,Remote - UK,Male,2024-08-12,2.1,166700.0,USD,3.5,6.7,True,115.3,58345.0,False,True,170650.0,-2.3,169200.0,-1.5,31.2,0,8335.0,7173.52,0.0,500.0,16008.52
EMP1119,Daniel,Hamilton,Engineering,Mid,Remote - Canada,Male,2023-02-05,3.5,117300.0,USD,2.5,4.3,False,,,False,True,122150.0,-4.0,131600.0,-10.9,58.8,1,1173.0,0.0,0.0,500.0,1673.0
EMP1120,Lee,Obrien,Marketing,Senior,Abuja,Male,2024-11-14,1.8,86600.0,USD,2.5,6.2,False,,,False,False,79750.0,8.6,78500.0,10.3,27.2,0,866.0,0.0,0.0,0.0,866.0
EMP1121,Paul,Ray,Marketing,Junior,Remote - UK,Male,2023-03-28,3.4,52100.0,USD,4.0,7.4,False,,,False,False,54400.0,-4.2,63300.0,-17.7,33.8,0,4168.0,0.0,0.0,0.0,4168.0
EMP1122,Jeanne,Smith,Product,Junior,Remote - Canada,Male,2025-10-17,0.8,129100.0,USD,3.5,7.9,False,,,False,False,88400.0,46.0,87400.0,47.7,4.2,0,5164.0,0.0,0.0,0.0,5164.0
EMP1123,Amanda,Ball,Sales,Mid,Remote - US,Female,2023-11-28,2.8,83100.0,USD,3.0,6.6,True,98.8,29085.0,False,True,114950.0,-27.7,125500.0,-33.8,69.4,1,2493.0,2873.6,0.0,500.0,5866.6
EMP1124,Emily,Diaz,Sales,Mid,Lagos,Male,2025-03-05,1.5,46500.0,USD,3.5,9.2,True,121.3,16275.0,False,False,54750.0,-15.1,59200.0,-21.5,45.7,0,2325.0,2147.49,0.0,0.0,4472.49
EMP1125,Elizabeth,Rivera,Sales,Senior,Remote - UK,Male,2021-11-13,4.7,147800.0,USD,4.0,6.9,True,93.5,51730.0,False,True,121600.0,21.5,127600.0,15.8,11.9,0,11824.0,4836.76,0.0,500.0,17160.76
EMP1126,Melanie,Cortez,Customer Support,Manager,Lagos,Female,2025-01-01,1.6,85100.0,USD,3.5,2.4,False,,,False,False,76600.0,11.1,75800.0,12.3,53.4,0,4255.0,0.0,0.0,0.0,4255.0
EMP1127,Kyle,Ortiz,Product,Director,Lagos,Male,2024-01-02,2.6,241100.0,USD,4.0,1.3,False,,,False,False,210300.0,14.6,214700.0,12.3,47.1,0,19288.0,0.0,0.0,0.0,19288.0
EMP1128,Kenneth,Martinez,Sales,Junior,Lagos,Male,2025-12-02,0.7,52900.0,USD,3.0,9.9,True,95.2,18515.0,False,False,45500.0,16.3,41000.0,29.0,7.7,0,1110.9,1762.63,0.0,0.0,2873.53
EMP1129,Shelby,Byrd,Product,Senior,Abuja,Male,2021-06-04,5.2,101700.0,USD,3.5,8.5,False,,,False,False,109900.0,-7.5,114700.0,-11.3,30.6,0,5085.0,0.0,0.0,0.0,5085.0
EMP1130,Christina,Turner,Engineering,Senior,Lagos,Male,2008-01-06,18.7,58700.0,USD,4.0,6.4,False,,,False,False,84300.0,-30.4,88600.0,-33.7,64.8,1,4696.0,0.0,0.0,0.0,4696.0
EMP1131,Aaron,Mitchell,Operations,Senior,Remote - Canada,Female,2025-07-17,1.1,103300.0,USD,4.0,7.3,False,,,False,False,100450.0,2.8,104300.0,-1.0,21.5,0,8264.0,0.0,0.0,0.0,8264.0
EMP1132,Bethany,Pena,HR & People,Junior,Port Harcourt,Female,2025-07-10,1.1,35300.0,USD,3.0,4.2,False,,,False,False,43900.0,-19.6,37400.0,-5.6,46.0,0,1059.0,0.0,0.0,0.0,1059.0
EMP1133,Scott,Lewis,Engineering,Junior,Port Harcourt,Male,2024-02-17,2.5,58400.0,USD,2.0,8.3,False,,,False,False,51500.0,13.4,49100.0,18.9,21.2,0,0.0,0.0,0.0,0.0,0.0
EMP1134,Rachel,Flynn,Sales,Mid,Abuja,Female,2024-05-01,2.3,54900.0,USD,4.5,7.0,True,114.9,19215.0,False,True,48100.0,14.1,47400.0,15.8,20.5,0,5490.0,2350.96,0.0,500.0,8340.96
EMP1135,Christopher,Robertson,Sales,Junior,Remote - UK,Male,2025-10-12,0.8,102800.0,USD,4.0,5.1,True,93.0,35980.0,False,False,68400.0,50.3,71600.0,43.6,33.0,0,6579.2,3346.14,0.0,0.0,9925.34
EMP1136,Matthew,Cardenas,Engineering,Mid,Remote - Canada,Male,2025-08-27,1.0,138800.0,USD,2.5,8.2,False,,,False,False,122150.0,13.6,127900.0,8.5,27.7,0,1388.0,0.0,0.0,0.0,1388.0
EMP1137,Emily,Walker,Sales,Senior,Lagos,Male,2023-06-24,3.2,49500.0,USD,2.5,7.3,True,99.5,17325.0,False,False,74400.0,-33.5,75900.0,-34.8,73.4,1,495.0,1723.84,0.0,0.0,2218.84
EMP1138,Andrew,Sanchez,Sales,Senior,Remote - US,Male,2022-03-09,4.4,174100.0,USD,4.0,5.2,True,83.4,60935.0,False,False,123750.0,40.7,132200.0,31.7,24.7,0,13928.0,5081.98,0.0,0.0,19009.98
EMP1139,Melissa,Jones,Marketing,Manager,Abuja,Female,2022-09-25,3.9,74200.0,USD,4.5,4.8,False,,,False,False,88250.0,-15.9,85500.0,-13.2,49.2,1,7420.0,0.0,0.0,0.0,7420.0
EMP1140,Crystal,Lee,Operations,Junior,Remote - UK,Male,2025-12-02,0.7,44500.0,USD,3.5,6.6,False,,,False,False,60050.0,-25.9,64100.0,-30.6,67.7,1,1557.5,0.0,0.0,0.0,1557.5
EMP1141,Troy,Sanchez,Engineering,Mid,Port Harcourt,Male,2015-07-29,11.1,50200.0,USD,3.5,5.1,False,,,False,False,72200.0,-30.5,76400.0,-34.3,79.4,1,2510.0,0.0,0.0,0.0,2510.0
EMP1142,Adam,Potter,Finance,Director,Lagos,Female,2023-05-13,3.3,152200.0,USD,3.0,5.6,False,,,False,False,156750.0,-2.9,165000.0,-7.8,55.5,0,4566.0,0.0,0.0,0.0,4566.0
EMP1143,Daniel,Coleman,Sales,Mid,Lagos,Female,2026-05-19,0.3,56600.0,USD,2.5,6.6,True,120.8,19810.0,False,False,54750.0,3.4,55800.0,1.4,31.2,0,169.8,2599.07,0.0,0.0,2768.87
EMP1144,Susan,Holmes,Engineering,Senior,Remote - US,Male,2024-06-25,2.1,226100.0,USD,3.0,6.4,False,,,False,False,128150.0,76.4,146100.0,54.8,13.7,0,6783.0,0.0,0.0,0.0,6783.0
EMP1145,John,Charles,Sales,Senior,Lagos,Male,2026-02-28,0.4,69200.0,USD,3.0,8.7,True,127.3,24220.0,False,False,74400.0,-7.0,78800.0,-12.2,28.5,0,830.4,3413.81,0.0,0.0,4244.21
EMP1146,Laurie,Contreras,Engineering,Junior,Remote - US,Male,2024-08-17,2.0,158200.0,USD,4.0,10.0,False,,,False,False,110400.0,43.3,107300.0,47.4,0.0,0,12656.0,0.0,0.0,0.0,12656.0
EMP1147,Caitlin,Dodson,Sales,Lead,Remote - Canada,Male,2026-07-07,0.2,112500.0,USD,3.5,5.1,True,66.7,39375.0,False,False,110700.0,1.6,115700.0,-2.8,37.0,0,1125.0,2626.31,0.0,0.0,3751.31
EMP1148,Cheyenne,Ball,Operations,Mid,Abuja,Female,2024-04-19,2.4,46300.0,USD,4.0,6.1,False,,,False,False,52500.0,-11.8,56400.0,-17.9,37.4,0,3704.0,0.0,0.0,0.0,3704.0
EMP1149,Maria,Kelley,Marketing,Lead,Remote - Canada,Female,2026-05-03,0.3,112300.0,USD,4.0,4.4,False,,,False,False,126300.0,-11.1,125600.0,-10.6,47.3,0,2695.2,0.0,0.0,0.0,2695.2
EMP1150,Julia,Wells,Operations,Lead,Lagos,Male,2020-03-15,6.5,72300.0,USD,4.5,7.5,False,,,False,False,66000.0,9.5,72300.0,0.0,5.9,0,7230.0,0.0,0.0,0.0,7230.0
EMP1151,John,Walsh,Engineering,Junior,Abuja,Female,2026-05-24,0.2,40000.0,USD,4.0,5.9,False,,,False,False,57900.0,-30.9,61000.0,-34.4,79.3,1,640.0,0.0,0.0,0.0,640.0
EMP1152,Adrienne,Sims,Customer Support,Junior,Remote - UK,Female,2024-03-06,2.5,55700.0,USD,3.5,8.7,False,,,False,False,47850.0,16.4,42600.0,30.8,10.1,0,2785.0,0.0,0.0,0.0,2785.0
EMP1153,Chris,Mitchell,Sales,Senior,Remote - US,Female,2026-02-05,0.5,87800.0,USD,3.0,5.3,True,104.3,30730.0,False,False,123750.0,-29.1,129700.0,-32.3,82.0,1,1317.0,3271.21,0.0,0.0,4588.21
EMP1154,Luis,Fernandez,HR & People,Senior,Lagos,Male,2024-08-06,2.0,62800.0,USD,2.5,6.1,False,,,False,False,62800.0,0.0,63200.0,-0.6,29.6,0,628.0,0.0,0.0,0.0,628.0
EMP1155,Jesse,Benson,Marketing,Senior,Remote - Canada,Female,2025-03-06,1.4,99500.0,USD,3.5,3.3,False,,,True,False,117050.0,-15.0,124300.0,-20.0,63.7,0,4975.0,0.0,7960.0,0.0,12935.0
EMP1156,Caleb,Russell,Product,Lead,Remote - US,Male,2026-04-08,0.4,227600.0,USD,3.5,8.7,False,,,False,False,190700.0,19.3,207200.0,9.8,16.3,0,4552.0,0.0,0.0,0.0,4552.0
EMP1157,Robert,Clark,Sales,Mid,Remote - UK,Male,2025-05-05,1.3,87900.0,USD,3.5,9.1,True,94.8,30765.0,False,False,83700.0,5.0,87200.0,0.8,21.0,0,4395.0,2916.52,0.0,0.0,7311.52
EMP1158,Rebecca,Silva,HR & People,Mid,Remote - UK,Female,2025-10-27,0.8,112400.0,USD,3.0,7.3,False,,,False,False,82050.0,37.0,92700.0,21.3,25.0,0,2697.6,0.0,0.0,0.0,2697.6
EMP1159,Melissa,Cannon,Sales,Mid,Lagos,Male,2024-10-07,1.9,66500.0,USD,3.5,5.8,True,104.6,23275.0,False,True,54750.0,21.5,55800.0,19.2,25.8,0,3325.0,2488.1,0.0,500.0,6313.1
EMP1160,Adam,Bell,Product,Senior,Abuja,Female,2025-05-31,1.2,109900.0,USD,4.0,8.1,False,,,False,True,109900.0,0.0,117300.0,-6.3,14.4,0,8792.0,0.0,0.0,500.0,9292.0
EMP1161,Melissa,Ashley,Sales,Director,Lagos,Male,2024-03-06,2.5,122200.0,USD,4.0,5.9,True,93.7,42770.0,False,False,128000.0,-4.5,138000.0,-11.4,35.9,0,9776.0,4007.55,0.0,0.0,13783.55
EMP1162,Julie,Payne,Operations,Mid,Lagos,Male,2022-07-11,4.1,41300.0,USD,3.5,7.0,False,,,False,False,41600.0,-0.7,42600.0,-3.1,26.6,0,2065.0,0.0,0.0,0.0,2065.0
EMP1163,Jeffrey,Robinson,HR & People,Senior,Lagos,Female,2019-12-16,6.7,48700.0,USD,2.0,9.7,False,,,False,False,62800.0,-22.5,67600.0,-28.0,53.4,0,0.0,0.0,0.0,0.0,0.0
EMP1164,Anthony,Rogers,Sales,Junior,Remote - US,Male,2025-09-22,0.9,107700.0,USD,2.5,6.2,True,107.1,37695.0,False,False,103700.0,3.9,103100.0,4.5,32.0,0,969.3,4170.95,0.0,0.0,5140.25
EMP1165,Richard,Martin,Marketing,Senior,Remote - Canada,Male,2026-01-23,0.6,110700.0,USD,3.5,5.3,False,,,False,False,117050.0,-5.4,117600.0,-5.9,46.4,0,3321.0,0.0,0.0,0.0,3321.0
EMP1166,David,Dean,Customer Support,Lead,Remote - UK,Male,2024-05-01,2.3,98200.0,USD,4.0,3.3,False,,,False,False,83250.0,18.0,79200.0,24.0,45.5,0,7856.0,0.0,0.0,0.0,7856.0
EMP1167,Phillip,Elliott,Operations,Lead,Lagos,Female,2026-06-16,0.1,55700.0,USD,3.0,5.0,False,,,False,False,66000.0,-15.6,68900.0,-19.2,67.3,1,167.1,0.0,0.0,0.0,167.1
EMP1168,Dawn,Taylor,Operations,Junior,Abuja,Male,2024-06-16,2.1,23400.0,USD,4.0,5.1,False,,,False,False,35500.0,-34.1,37300.0,-37.3,79.0,1,1872.0,0.0,0.0,0.0,1872.0
EMP1169,Brent,Gray,Engineering,Junior,Lagos,Male,2012-07-15,14.1,57100.0,USD,4.0,9.6,False,,,False,False,65600.0,-13.0,72200.0,-20.9,32.7,0,4568.0,0.0,0.0,0.0,4568.0
EMP1170,Mark,Juarez,Engineering,Mid,Remote - UK,Female,2024-02-02,2.5,110000.0,USD,3.0,10.0,False,,,False,True,114350.0,-3.8,123200.0,-10.7,13.6,0,3300.0,0.0,0.0,500.0,3800.0
EMP1171,Karen,Decker,Operations,Senior,Port Harcourt,Male,2023-09-19,2.9,70600.0,USD,4.0,5.5,False,,,False,True,56900.0,24.1,57600.0,22.6,27.3,0,5648.0,0.0,0.0,500.0,6148.0
EMP1172,Christopher,Smith,Sales,Mid,Remote - Canada,Male,2022-08-06,4.0,91300.0,USD,2.5,6.2,True,82.1,31955.0,False,False,92900.0,-1.7,89100.0,2.5,29.3,0,913.0,2623.51,0.0,0.0,3536.51
EMP1173,Zoe,Bell,Operations,Senior,Remote - US,Male,2023-12-11,2.7,106300.0,USD,2.0,8.7,False,,,False,False,105100.0,1.1,111000.0,-4.2,30.2,0,0.0,0.0,0.0,0.0,0.0
EMP1174,Kimberly,Pearson,Marketing,Mid,Port Harcourt,Male,2026-01-22,0.6,46100.0,USD,4.0,6.8,False,,,False,False,46100.0,0.0,50600.0,-8.9,27.4,0,2212.8,0.0,0.0,0.0,2212.8
EMP1175,Stefanie,Gonzalez,Engineering,Mid,Remote - Canada,Male,2026-01-28,0.6,161100.0,USD,2.0,4.4,False,,,False,True,122150.0,31.9,131300.0,22.7,46.1,0,0.0,0.0,0.0,500.0,500.0
EMP1176,Elijah,Martinez,Finance,Mid,Abuja,Male,2022-11-10,3.7,44100.0,USD,1.5,4.7,False,,,False,False,56350.0,-21.7,61700.0,-28.5,88.1,1,0.0,0.0,0.0,0.0,0.0
EMP1177,Anne,Robinson,Product,Junior,Lagos,Female,2025-10-06,0.9,48900.0,USD,3.0,6.7,False,,,False,False,56700.0,-13.8,57700.0,-15.3,51.9,0,1320.3,0.0,0.0,0.0,1320.3
EMP1178,Katie,Jackson,Customer Support,Lead,Lagos,Male,2026-06-19,0.2,43000.0,USD,1.5,8.1,False,,,False,False,46800.0,-8.1,46900.0,-8.3,39.7,0,0.0,0.0,0.0,0.0,0.0
EMP1179,Julie,Wilson,Sales,Senior,Remote - US,Male,2019-08-28,7.0,85800.0,USD,2.5,5.5,True,119.9,30030.0,False,False,123750.0,-30.7,122000.0,-29.7,76.6,1,858.0,3899.4,0.0,0.0,4757.4
EMP1180,Tami,Rodriguez,Customer Support,Director,Port Harcourt,Female,2026-04-15,0.4,62800.0,USD,3.0,4.5,False,,,False,False,73700.0,-14.8,75700.0,-17.0,71.5,0,753.6,0.0,0.0,0.0,753.6
EMP1181,Larry,Byrd,Customer Support,Junior,Remote - Canada,Male,2026-04-04,0.3,56000.0,USD,3.0,6.7,False,,,False,False,54050.0,3.6,55400.0,1.1,20.3,0,504.0,0.0,0.0,0.0,504.0
EMP1182,Randy,Espinoza,Sales,Manager,Remote - Canada,Male,2025-01-04,1.7,147400.0,USD,4.0,10.0,True,100.5,51590.0,False,False,148200.0,-0.5,154500.0,-4.6,0.1,0,11792.0,5197.69,0.0,0.0,16989.69
EMP1183,Hannah,Burton,Sales,Lead,Lagos,Female,2026-01-24,0.5,70000.0,USD,3.5,8.9,True,108.1,24500.0,False,False,78050.0,-10.3,79800.0,-12.3,29.0,0,1750.0,2747.67,0.0,0.0,4497.67
EMP1184,Kendra,Jefferson,Engineering,Mid,Remote - US,Male,2026-05-15,0.2,90000.0,USD,3.0,8.1,False,,,False,False,130600.0,-31.1,133500.0,-32.6,51.3,0,540.0,0.0,0.0,0.0,540.0
EMP1185,David,Riggs,Sales,Senior,Remote - Canada,Female,2022-11-08,3.8,145900.0,USD,3.5,3.4,True,123.0,51065.0,False,False,124650.0,17.0,122600.0,19.0,48.5,0,7295.0,6868.24,0.0,0.0,14163.24
EMP1186,Michael,Patterson,HR & People,Mid,Remote - US,Male,2026-03-07,0.5,114800.0,USD,3.0,5.3,False,,,False,False,118500.0,-3.1,128700.0,-10.8,57.4,0,1722.0,0.0,0.0,0.0,1722.0
EMP1187,William,Peterson,Engineering,Director,Lagos,Female,2026-01-05,0.6,250800.0,USD,2.5,6.8,False,,,False,False,205200.0,22.2,212300.0,18.1,24.7,0,1504.8,0.0,0.0,0.0,1504.8
EMP1188,Lynn,Garcia,Sales,Manager,Remote - Canada,Male,2018-02-04,8.6,148200.0,USD,2.5,7.3,True,95.3,51870.0,False,True,148200.0,0.0,151100.0,-1.9,21.1,0,1482.0,4943.21,0.0,500.0,6925.21
EMP1189,Cynthia,Poole,Operations,Mid,Remote - UK,Male,2026-05-30,0.3,96300.0,USD,4.0,7.1,False,,,False,False,81850.0,17.7,80600.0,19.5,21.0,0,2311.2,0.0,0.0,0.0,2311.2
EMP1190,Ryan,Gross,Finance,Mid,Abuja,Male,2025-01-25,1.6,53700.0,USD,3.0,8.8,False,,,False,False,56350.0,-4.7,53500.0,0.4,12.6,0,1611.0,0.0,0.0,0.0,1611.0
EMP1191,Joseph,Morton,Finance,Lead,Lagos,Female,2026-03-18,0.5,77600.0,USD,4.5,5.4,False,,,False,False,77600.0,0.0,86000.0,-9.8,45.8,0,3880.0,0.0,0.0,0.0,3880.0
EMP1192,Timothy,Graham,Engineering,Lead,Abuja,Male,2024-01-16,2.6,76400.0,USD,2.5,8.6,False,,,False,True,119550.0,-36.1,127100.0,-39.9,72.7,1,764.0,0.0,0.0,500.0,1264.0
EMP1193,Joseph,Christian,Sales,Lead,Lagos,Male,2025-10-09,0.9,95800.0,USD,3.5,10.0,True,75.0,33530.0,False,False,78050.0,22.7,72800.0,31.6,3.6,0,4311.0,2514.75,0.0,0.0,6825.75
EMP1194,Christopher,Keith,Operations,Manager,Remote - Canada,Male,2022-09-09,4.0,152100.0,USD,3.0,7.2,False,,,False,False,141400.0,7.6,152100.0,0.0,25.5,0,4563.0,0.0,0.0,0.0,4563.0
EMP1195,Steven,Bishop,Sales,Mid,Abuja,Male,2024-06-29,2.1,51000.0,USD,3.0,5.5,True,97.7,17850.0,False,False,48100.0,6.0,52200.0,-2.3,37.2,0,1530.0,1743.95,0.0,0.0,3273.95
EMP1196,Anthony,Rosales,Engineering,Lead,Lagos,Male,2023-01-06,3.6,154100.0,USD,2.5,8.5,False,,,False,False,121600.0,26.7,126200.0,22.1,9.9,0,1541.0,0.0,0.0,0.0,1541.0
EMP1197,Jason,Salinas,Marketing,Junior,Remote - UK,Male,2026-03-07,0.4,58500.0,USD,3.5,6.0,False,,,False,False,54400.0,7.5,61200.0,-4.4,43.6,0,1170.0,0.0,0.0,0.0,1170.0
EMP1198,Nicole,Haynes,Engineering,Mid,Remote - UK,Female,2020-09-17,5.9,173000.0,USD,4.5,5.8,False,,,False,True,114350.0,51.3,119300.0,45.0,17.1,0,17300.0,0.0,0.0,500.0,17800.0
EMP1199,Alejandro,Vaughan,Operations,Director,Remote - Canada,Male,2026-04-19,0.3,223700.0,USD,3.5,4.8,False,,,False,False,200900.0,11.3,189800.0,17.9,36.2,0,3355.5,0.0,0.0,0.0,3355.5
EMP1200,Jennifer,Freeman,Operations,Lead,Remote - Canada,Male,2024-09-01,1.9,107100.0,USD,3.5,5.3,False,,,False,False,100500.0,6.6,105700.0,1.3,37.2,0,5355.0,0.0,0.0,0.0,5355.0
EMP1201,Hannah,Brewer,Marketing,Mid,Port Harcourt,Male,2024-05-18,2.3,60000.0,USD,2.0,6.6,False,,,False,False,46100.0,30.2,48200.0,24.5,23.1,0,0.0,0.0,0.0,0.0,0.0
EMP1202,Laura,Davis,Customer Support,Senior,Remote - US,Male,2023-02-19,3.5,92100.0,USD,2.5,5.4,False,,,False,False,103700.0,-11.2,103100.0,-10.7,48.9,0,921.0,0.0,0.0,0.0,921.0
EMP1203,Heather,Torres,Customer Support,Junior,Lagos,Female,2017-08-05,9.0,27500.0,USD,2.5,5.9,False,,,False,False,30500.0,-9.8,32500.0,-15.4,53.9,0,275.0,0.0,0.0,0.0,275.0
EMP1204,Thomas,Schmidt,Engineering,Mid,Lagos,Female,2025-12-12,0.7,44100.0,USD,3.0,6.6,False,,,False,False,74300.0,-40.6,69100.0,-36.2,72.4,1,926.1,0.0,0.0,0.0,926.1
EMP1205,Julie,Rivera,Product,Mid,Lagos,Male,2026-03-22,0.4,69900.0,USD,4.5,8.4,False,,,False,False,96600.0,-27.6,105200.0,-33.6,60.1,0,2796.0,0.0,0.0,0.0,2796.0
EMP1206,Joseph,King,Product,Junior,Lagos,Female,2025-03-03,1.5,56700.0,USD,3.5,6.9,False,,,False,False,56700.0,0.0,55400.0,2.3,21.4,0,2835.0,0.0,0.0,0.0,2835.0
EMP1207,James,Wilson,Marketing,Manager,Remote - Canada,Female,2023-12-22,2.6,96900.0,USD,4.0,5.5,False,,,False,False,92650.0,4.6,90000.0,7.7,24.3,0,7752.0,0.0,0.0,0.0,7752.0
EMP1208,Kathleen,Lopez,Sales,Mid,Remote - UK,Female,2026-05-05,0.3,79500.0,USD,3.5,6.8,True,72.7,27825.0,False,True,83700.0,-5.0,85600.0,-7.1,48.5,1,1192.5,2022.88,0.0,500.0,3715.38
EMP1209,Todd,Hardy,Operations,Manager,Port Harcourt,Male,2023-04-16,3.3,56800.0,USD,4.5,4.4,False,,,True,False,56800.0,0.0,60000.0,-5.3,36.4,0,5680.0,0.0,4544.0,0.0,10224.0
EMP1210,Alicia,Campbell,Engineering,Mid,Port Harcourt,Female,2026-04-24,0.4,76200.0,USD,4.5,4.4,False,,,False,False,72200.0,5.5,75100.0,1.5,43.5,0,3048.0,0.0,0.0,0.0,3048.0
EMP1211,James,Perez,Finance,Mid,Remote - UK,Female,2025-07-27,1.0,124800.0,USD,3.0,6.5,False,,,False,False,124800.0,0.0,123000.0,1.5,24.6,0,3744.0,0.0,0.0,0.0,3744.0
EMP1212,Alexis,Ferguson,Engineering,Senior,Abuja,Male,2023-05-20,3.2,114700.0,USD,3.5,4.5,False,,,False,False,109800.0,4.5,109800.0,4.5,28.0,0,5735.0,0.0,0.0,0.0,5735.0
EMP1213,Terri,Tran,Marketing,Mid,Lagos,Female,2023-11-25,2.7,58300.0,USD,3.0,5.6,False,,,False,False,48700.0,19.7,46900.0,24.3,30.5,0,1749.0,0.0,0.0,0.0,1749.0
EMP1214,David,Oneill,Finance,Senior,Abuja,Female,2015-06-23,11.2,68000.0,USD,3.5,5.1,False,,,False,False,58000.0,17.2,59000.0,15.3,34.8,0,3400.0,0.0,0.0,0.0,3400.0
EMP1215,Monique,Andrews,Engineering,Junior,Lagos,Female,2026-02-18,0.5,34800.0,USD,3.0,8.9,False,,,False,False,65600.0,-47.0,71800.0,-51.5,91.0,1,522.0,0.0,0.0,0.0,522.0
EMP1216,Scott,Lopez,Sales,Manager,Lagos,Male,2024-03-25,2.4,128900.0,USD,3.5,7.3,True,60.7,45115.0,False,False,125200.0,3.0,128900.0,0.0,28.0,0,6445.0,2738.48,0.0,0.0,9183.48
EMP1217,Shelley,Woods,Operations,Mid,Remote - Canada,Male,2024-12-17,1.6,64700.0,USD,2.5,5.1,False,,,False,False,64700.0,0.0,70000.0,-7.6,64.3,0,647.0,0.0,0.0,0.0,647.0
EMP1218,Richard,Jones,Engineering,Director,Port Harcourt,Female,2024-05-22,2.3,110200.0,USD,5.0,4.3,False,,,False,False,110200.0,0.0,123100.0,-10.5,51.5,0,13224.0,0.0,0.0,0.0,13224.0
EMP1219,Brian,Hernandez,Product,Manager,Remote - UK,Male,2024-02-27,2.5,175900.0,USD,3.0,6.3,False,,,False,False,175900.0,0.0,175000.0,0.5,22.0,0,5277.0,0.0,0.0,0.0,5277.0
EMP1220,Kevin,Mcknight,Engineering,Director,Remote - US,Male,2024-08-23,2.0,467800.0,USD,3.5,5.8,False,,,False,False,467800.0,0.0,476600.0,-1.8,33.4,0,23390.0,0.0,0.0,0.0,23390.0
EMP1221,Kathy,Obrien,Engineering,Manager,Remote - US,Female,2024-11-15,1.7,373400.0,USD,3.5,2.8,False,,,False,False,356300.0,4.8,413400.0,-9.7,58.6,1,18670.0,0.0,0.0,0.0,18670.0
EMP1222,Jeremiah,Mills,HR & People,Mid,Abuja,Male,2024-05-20,2.3,67200.0,USD,4.5,6.4,False,,,False,False,55800.0,20.4,62300.0,7.9,28.2,0,6720.0,0.0,0.0,0.0,6720.0
EMP1223,Scott,Dalton,Operations,Manager,Lagos,Female,2021-09-24,4.9,79500.0,USD,4.0,1.0,False,,,False,False,112800.0,-29.5,104900.0,-24.2,80.1,1,6360.0,0.0,0.0,0.0,6360.0
EMP1224,Kevin,Oliver,Sales,Mid,Remote - UK,Male,2023-09-19,3.0,68000.0,USD,2.5,4.0,True,84.3,23800.0,False,False,83700.0,-18.8,88200.0,-22.9,86.8,1,680.0,2006.34,0.0,0.0,2686.34
EMP1225,Jody,Meza,Sales,Director,Remote - UK,Male,2025-08-26,1.0,136500.0,USD,4.0,7.8,True,112.9,47775.0,False,False,157250.0,-13.2,162000.0,-15.7,43.3,0,10920.0,5701.95,0.0,0.0,16621.95
EMP1226,Jason,Guerrero,HR & People,Lead,Remote - UK,Male,2021-10-15,4.8,143000.0,USD,3.5,4.9,False,,,False,False,134200.0,6.6,144900.0,-1.3,23.8,0,7150.0,0.0,0.0,0.0,7150.0
EMP1227,Glenn,Jones,Engineering,Junior,Abuja,Female,2022-05-19,4.2,81700.0,USD,3.5,6.0,False,,,False,False,57900.0,41.1,57000.0,43.3,21.2,0,4085.0,0.0,0.0,0.0,4085.0
EMP1228,Shannon,Wheeler,Sales,Junior,Abuja,Female,2025-10-02,0.8,35000.0,USD,4.0,5.7,True,93.4,12250.0,False,False,49000.0,-28.6,48000.0,-27.1,71.9,1,2240.0,1144.15,0.0,0.0,3384.15
EMP1229,Jesse,Mann,Product,Senior,Abuja,Male,2026-03-14,0.4,126600.0,USD,2.0,1.1,False,,,False,False,109900.0,15.2,108700.0,16.5,70.4,1,0.0,0.0,0.0,0.0,0.0
EMP1230,Shawn,Mcdaniel,Sales,Senior,Lagos,Male,2022-04-09,4.4,89500.0,USD,3.5,8.4,True,169.0,31325.0,False,False,74400.0,20.3,74100.0,20.8,3.5,0,4475.0,6374.64,0.0,0.0,10849.64
EMP1231,Kristin,Weber,Engineering,Mid,Lagos,Female,2024-02-08,2.6,44900.0,USD,4.0,6.0,False,,,False,False,74300.0,-39.6,80200.0,-44.0,90.5,1,3592.0,0.0,0.0,0.0,3592.0
EMP1232,Sarah,Coleman,Finance,Junior,Remote - Canada,Female,2025-11-10,0.8,88300.0,USD,3.0,5.5,False,,,False,False,80600.0,9.6,77300.0,14.2,21.6,0,2119.2,0.0,0.0,0.0,2119.2
EMP1233,Deborah,Kerr,Marketing,Mid,Remote - Canada,Male,2025-02-21,1.5,114000.0,USD,3.5,6.3,False,,,False,False,97400.0,17.0,96700.0,17.9,25.4,0,5700.0,0.0,0.0,0.0,5700.0
EMP1234,Charles,Martin,Customer Support,Mid,Remote - UK,Male,2026-08-03,0.1,52300.0,USD,4.0,8.7,False,,,False,False,58350.0,-10.4,53800.0,-2.8,22.7,0,418.4,0.0,0.0,0.0,418.4
